"TIME","GEO","AGE","AGEDEF","C_BIRTH","UNIT","SEX","Value","Flag and Footnotes"
"2017","Sweden","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","100,818",""
"2017","Sweden","Total","Age reached during the year","Unknown","Number","Total","215",""
"2017","Iceland","Total","Age reached during the year","Total","Number","Total","12,116",""
"2017","Iceland","Total","Age reached during the year","Reporting country","Number","Total","1,927",""
"2017","Iceland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","7,814",""
"2017","Iceland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","1,809",""
"2017","Iceland","Total","Age reached during the year","Unknown","Number","Total","566",""
"2017","Liechtenstein","Total","Age reached during the year","Total","Number","Total","645",""
"2017","Liechtenstein","Total","Age reached during the year","Reporting country","Number","Total","42",""
"2017","Liechtenstein","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","255",""
"2017","Liechtenstein","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","348",""
"2017","Liechtenstein","Total","Age reached during the year","Unknown","Number","Total","0",""
"2017","Norway","Total","Age reached during the year","Total","Number","Total","53,351",""
"2017","Norway","Total","Age reached during the year","Reporting country","Number","Total","4,391",""
"2017","Norway","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","18,875",""
"2017","Norway","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","30,085",""
"2017","Norway","Total","Age reached during the year","Unknown","Number","Total","0",""
"2017","Switzerland","Total","Age reached during the year","Total","Number","Total","143,377",""
"2017","Switzerland","Total","Age reached during the year","Reporting country","Number","Total","17,078",""
"2017","Switzerland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","73,105",""
"2017","Switzerland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","51,971",""
"2017","Switzerland","Total","Age reached during the year","Unknown","Number","Total","1,223",""
"2017","United Kingdom","Total","Age reached during the year","Total","Number","Total","644,209",""
"2017","United Kingdom","Total","Age reached during the year","Reporting country","Number","Total","67,192",""
"2017","United Kingdom","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","230,609",""
"2017","United Kingdom","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","346,408",""
"2017","United Kingdom","Total","Age reached during the year","Unknown","Number","Total","0",""
"2017","Montenegro","Total","Age reached during the year","Total","Number","Total","6,684",""
"2017","Montenegro","Total","Age reached during the year","Reporting country","Number","Total","347",""
"2017","Montenegro","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","434",""
"2017","Montenegro","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","5,903",""
"2017","Montenegro","Total","Age reached during the year","Unknown","Number","Total","0",""
"2017","North Macedonia","Total","Age reached during the year","Total","Number","Total","2,064",""
"2017","North Macedonia","Total","Age reached during the year","Reporting country","Number","Total","178",""
"2017","North Macedonia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","320",""
"2017","North Macedonia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","1,566",""
"2017","North Macedonia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2018","Belgium","Total","Age reached during the year","Total","Number","Total","137,860",""
"2018","Belgium","Total","Age reached during the year","Reporting country","Number","Total","14,756",""
"2018","Belgium","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","56,173",""
"2018","Belgium","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","65,955",""
"2018","Belgium","Total","Age reached during the year","Unknown","Number","Total","976",""
"2018","Bulgaria","Total","Age reached during the year","Total","Number","Total","29,559","p"
"2018","Bulgaria","Total","Age reached during the year","Reporting country","Number","Total","15,142","p"
"2018","Bulgaria","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","2,562","p"
"2018","Bulgaria","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","11,852","p"
"2018","Bulgaria","Total","Age reached during the year","Unknown","Number","Total","3","p"
"2018","Czechia","Total","Age reached during the year","Total","Number","Total","65,910",""
"2018","Czechia","Total","Age reached during the year","Reporting country","Number","Total","6,940",""
"2018","Czechia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","13,682",""
"2018","Czechia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","45,288",""
"2018","Czechia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2018","Denmark","Total","Age reached during the year","Total","Number","Total","64,669",""
"2018","Denmark","Total","Age reached during the year","Reporting country","Number","Total","15,004",""
"2018","Denmark","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","24,493",""
"2018","Denmark","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","25,145",""
"2018","Denmark","Total","Age reached during the year","Unknown","Number","Total","27",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","893,886","be"
"2018","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Reporting country","Number","Total","111,972","be"
"2018","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","346,385","be"
"2018","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","430,849","be"
"2018","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Unknown","Number","Total","4,680","be"
"2018","Estonia","Total","Age reached during the year","Total","Number","Total","17,547",""
"2018","Estonia","Total","Age reached during the year","Reporting country","Number","Total","7,046",""
"2018","Estonia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","4,186",""
"2018","Estonia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","6,209",""
"2018","Estonia","Total","Age reached during the year","Unknown","Number","Total","106",""
"2018","Ireland","Total","Age reached during the year","Total","Number","Total","97,712",""
"2018","Ireland","Total","Age reached during the year","Reporting country","Number","Total","32,097",""
"2018","Ireland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","31,736",""
"2018","Ireland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","32,589",""
